DATA,ATTACCHI INFORMATICI E INTERNET,MIGRAZIONE,AMBIENTE,TERRORISMO,VIOLENZA DI GENERE E DISCRIMINAZIONE,ORGANIZZAZIONI CRIMINALI,GUERRA E PACE,ELEZIONI
2016/06/28,0,50,29,53,19,25,65,39
2016/06/29,1,49,34,67,22,36,94,47
2016/06/30,0,50,32,65,24,36,90,32
2016/07/01,1,76,33,73,32,42,109,47
2016/07/02,1,34,23,40,12,19,61,26
2016/07/03,3,21,13,33,6,13,38,14
2016/07/04,2,36,20,53,12,32,76,28
2016/07/05,6,44,26,48,19,24,64,24
2016/07/06,9,54,34,64,23,47,125,26
2016/07/07,8,41,37,54,19,43,85,44
2016/07/08,2,43,42,74,38,47,118,39
2016/07/09,4,25,14,46,11,23,67,19
2016/07/10,0,19,7,33,12,18,44,23
2016/07/11,1,47,29,48,23,41,70,28
2016/07/12,1,45,24,55,21,40,90,35
2016/07/13,1,64,33,53,27,29,95,47
2016/07/14,8,65,29,60,26,46,92,31
2016/07/15,4,63,22,88,24,35,114,36
2016/07/16,0,41,20,48,14,38,97,35
2016/07/17,0,20,9,29,8,21,39,14
2016/07/18,4,53,26,66,20,42,85,37
2016/07/19,1,45,27,54,27,46,69,41
2016/07/20,1,52,30,65,22,50,86,41
2016/07/21,4,45,32,58,27,56,91,53
2016/07/22,4,67,35,74,27,54,97,40
2016/07/23,10,40,20,49,17,27,54,39
2016/07/24,4,23,14,36,10,20,38,13
2016/07/25,13,56,39,50,15,38,75,34
2016/07/26,10,46,23,50,18,32,74,38
2016/07/27,8,55,29,58,21,59,90,53
2016/07/28,11,66,30,64,23,45,82,48
2016/07/29,8,57,37,56,25,37,77,60
2016/07/30,4,31,16,36,5,22,48,28
2016/07/31,1,18,10,21,3,11,35,14
2016/08/01,4,39,39,58,15,32,82,33
2016/08/02,5,37,25,61,17,39,72,38
2016/08/03,3,51,30,58,16,41,90,51
2016/08/04,3,64,30,56,28,44,79,34
2016/08/05,4,68,38,63,23,38,88,36
2016/08/06,1,36,13,27,6,20,47,16
2016/08/07,3,14,10,17,0,15,33,14
2016/08/08,6,61,35,50,21,39,83,31
2016/08/09,2,46,26,44,16,38,76,33
2016/08/10,2,48,33,48,17,42,73,34
2016/08/11,4,51,30,41,16,37,73,30
2016/08/12,4,47,42,56,24,34,82,31
2016/08/13,1,38,10,43,10,23,48,20
2016/08/14,0,17,12,23,3,11,29,10
2016/08/15,7,58,33,64,26,43,99,37
2016/08/16,5,48,43,61,19,41,85,29
2016/08/17,5,61,36,45,19,47,68,29
2016/08/18,2,50,44,53,22,31,83,17
2016/08/19,0,59,36,44,18,48,69,38
2016/08/20,0,34,17,35,9,17,43,19
2016/08/21,1,18,11,28,7,23,32,14
2016/08/22,0,51,35,45,15,28,66,25
2016/08/23,3,47,32,53,20,44,77,36
2016/08/24,6,62,50,50,22,38,83,30
2016/08/25,2,68,34,56,15,44,87,28
2016/08/26,2,60,52,54,27,40,87,30
2016/08/27,3,37,22,41,15,32,62,27
2016/08/28,2,23,13,21,5,19,36,20
2016/08/29,1,46,38,57,21,48,78,31
2016/08/30,3,51,25,51,14,50,77,36
2016/08/31,2,54,28,42,14,41,75,45
2016/09/01,2,58,35,48,20,41,72,41
2016/09/02,4,66,43,56,16,46,77,37
2016/09/03,2,30,23,31,8,21,48,27
2016/09/04,2,15,9,28,5,11,32,14
2016/09/05,3,43,32,38,16,36,75,34
2016/09/06,10,56,39,42,16,40,75,47
2016/09/07,8,60,42,44,26,47,78,34
2016/09/08,7,55,40,71,35,53,118,59
2016/09/09,5,62,29,49,26,39,84,43
2016/09/10,5,29,14,39,13,30,52,30
2016/09/11,0,24,16,35,5,10,34,17
2016/09/12,2,39,30,56,20,26,65,47
2016/09/13,2,48,35,42,19,36,84,51
2016/09/14,8,64,35,59,26,33,78,42
2016/09/15,5,59,36,61,25,45,83,50
2016/09/16,10,62,38,52,20,48,83,46
2016/09/17,1,28,9,31,8,17,55,27
2016/09/18,0,33,14,36,6,13,46,21
2016/09/19,2,52,35,53,17,22,84,47
2016/09/20,1,63,37,60,17,41,87,38
2016/09/21,5,46,47,42,16,46,87,39
2016/09/22,7,69,44,59,24,56,101,43
2016/09/23,11,77,53,67,24,51,97,39
2016/09/24,3,33,19,42,17,26,50,32
2016/09/25,7,17,14,24,9,20,41,21
2016/09/26,0,50,31,48,17,30,70,48
2016/09/27,12,76,74,83,56,67,118,95
2016/09/28,5,57,53,62,16,52,96,54
2016/09/29,5,76,56,74,27,58,101,51
2016/09/30,6,81,53,59,26,49,80,61
2016/10/01,1,30,19,36,15,20,53,30
2016/10/02,2,21,15,28,10,15,34,26
2016/10/03,6,47,35,64,15,36,82,38
2016/10/04,0,48,38,51,20,45,76,40
2016/10/05,7,58,46,54,21,44,89,57
2016/10/06,4,66,35,73,23,45,101,35
2016/10/07,4,72,42,59,23,45,79,42
2016/10/08,5,40,24,39,13,20,60,42
2016/10/09,1,38,17,32,16,17,56,33
2016/10/10,7,56,34,58,16,27,78,84
2016/10/11,5,55,40,51,29,41,70,56
2016/10/12,8,66,38,67,16,38,89,48
2016/10/13,5,55,41,60,25,36,84,44
2016/10/14,8,73,47,55,16,39,84,44
2016/10/15,5,32,18,36,10,22,52,39
2016/10/16,5,17,8,24,7,13,42,26
2016/10/17,5,60,38,54,23,36,82,45
2016/10/18,14,48,30,50,22,43,80,49
2016/10/19,15,58,37,58,18,61,85,70
2016/10/20,15,70,51,57,28,54,94,92
2016/10/21,11,70,35,58,19,53,82,51
2016/10/22,6,39,24,30,9,21,57,45
2016/10/23,3,15,14,24,6,13,34,31
2016/10/24,5,46,28,52,14,35,69,53
2016/10/25,7,53,32,52,31,37,92,47
2016/10/26,2,46,28,48,16,37,78,48
2016/10/27,3,57,31,50,30,47,97,43
2016/10/28,10,57,47,50,28,58,112,61
2016/10/29,5,25,16,38,12,26,50,57
2016/10/30,3,23,15,23,2,13,34,27
2016/10/31,4,42,38,51,26,43,81,73
2016/11/01,9,60,30,49,23,37,88,68
2016/11/02,7,58,48,47,17,56,98,69
2016/11/03,12,59,41,49,31,47,78,88
2016/11/04,6,70,44,62,25,60,96,88
2016/11/05,6,46,17,52,15,34,65,61
2016/11/06,2,24,7,27,12,17,46,32
2016/11/07,5,22,26,23,12,22,31,37
2020/05/17,0,15,17,9,7,1,25,8
2020/05/18,1,34,33,20,5,17,35,25
2020/05/19,2,38,16,30,11,17,49,16
2020/05/20,5,36,33,23,7,28,47,16
2020/05/21,1,30,24,28,8,22,58,22
2020/05/22,1,45,27,29,16,16,54,18
2020/05/23,1,18,12,10,7,11,24,11
2020/05/24,2,14,12,12,5,8,25,10
2020/05/25,0,24,13,14,4,8,34,15
2020/05/26,1,31,16,24,14,19,32,20
2020/05/27,0,40,32,30,17,26,52,19
2020/05/28,6,38,21,35,13,21,57,29
2020/05/29,2,26,25,32,17,34,51,16
2020/05/30,0,19,13,20,11,26,42,12
2020/05/31,0,15,16,22,10,11,28,8
2020/06/01,3,34,21,23,13,26,42,21
2020/06/02,0,36,36,46,23,31,67,32
2020/06/03,3,38,30,28,44,25,68,37
2020/06/04,4,35,26,29,30,38,70,24
2020/06/05,0,29,24,26,37,30,63,24
2020/06/06,0,21,11,23,22,16,34,20
2020/06/07,2,12,3,10,19,9,26,9
2020/06/08,2,13,14,14,15,20,31,11
2020/06/09,4,33,23,26,36,25,52,30
2020/06/10,2,34,22,36,32,36,53,28
2020/06/11,2,35,28,28,40,32,70,28
2020/06/12,2,35,19,27,39,24,58,23
2020/06/13,0,12,11,19,20,14,37,16
2020/06/14,0,12,7,16,17,12,23,10
2020/06/15,1,23,20,26,26,19,44,18
2020/06/16,2,39,16,29,35,33,51,23
2020/06/17,0,39,22,28,39,29,50,27
2020/06/18,1,47,29,45,43,32,71,23
2020/06/19,0,46,29,36,29,38,66,21
2020/06/20,0,16,10,16,14,18,33,17
2020/06/21,0,14,7,21,12,6,27,10
2020/06/22,4,28,33,23,17,28,46,27
2020/06/23,0,51,21,33,32,21,62,42
2020/06/24,1,42,30,39,37,23,57,39
2020/06/25,0,35,23,30,31,37,45,34
2020/06/26,6,35,30,30,28,30,48,26
2020/06/27,0,20,8,19,14,9,28,19
2020/06/28,0,16,11,20,16,11,27,21
2020/06/29,3,37,21,40,34,23,56,21
2020/06/30,4,40,19,40,25,20,63,33
2020/07/01,4,41,26,35,31,34,67,41
2020/07/02,5,39,30,29,22,33,53,18
2020/07/03,1,30,22,24,21,17,50,14
2020/07/04,1,10,7,8,5,8,14,5
2020/07/05,1,11,10,10,12,5,21,14
2020/07/06,0,34,21,24,18,16,46,18
2020/07/07,2,43,24,23,22,28,45,27
2020/07/08,4,45,28,44,28,27,67,33
2020/07/09,2,44,19,21,19,16,47,24
2020/07/10,4,44,23,28,28,29,51,34
2020/07/11,1,23,8,23,9,13,31,17
2020/07/12,1,20,11,13,11,11,25,20
2020/07/13,2,29,20,22,13,30,40,20
2020/07/14,1,36,25,28,26,26,53,20
2020/07/15,5,29,32,21,21,17,42,27
2020/07/16,7,25,14,18,15,25,40,19
2020/07/17,6,31,19,18,13,17,42,23
2020/07/18,0,26,13,19,20,22,28,13
2020/07/19,2,15,8,12,12,8,20,12
2020/07/20,0,20,15,26,9,22,31,15
2020/07/21,5,45,28,28,30,24,67,40
2020/07/22,2,33,17,24,25,29,53,18
2020/07/23,5,31,20,31,7,23,52,18
2020/07/24,4,42,38,35,18,28,53,32
2020/07/25,2,20,11,15,12,17,26,20
2020/07/26,0,16,9,12,7,5,16,8
2020/07/27,0,27,26,30,15,12,33,16
2020/07/28,3,30,17,24,16,23,45,28
2020/07/29,5,29,16,32,11,21,48,32
2020/07/30,3,42,25,45,31,48,82,50
2020/07/31,1,27,23,25,21,26,41,35
2020/08/01,0,16,16,9,10,14,14,13
2020/08/02,0,19,19,14,9,13,27,22
2020/08/03,2,26,26,21,14,11,45,28
2020/08/04,1,32,36,28,17,26,58,34
2020/08/05,3,46,28,29,19,21,51,42
2020/08/06,1,37,24,28,16,24,58,23
2020/08/07,4,36,27,19,10,24,49,29
2020/08/08,2,21,8,11,10,11,15,24
2020/08/09,0,14,13,16,3,8,22,12
2020/08/10,1,21,18,17,12,18,38,19
2020/08/11,3,33,15,24,9,12,39,25
2020/08/12,4,30,15,26,22,18,44,36
2020/08/13,0,25,18,26,19,23,46,32
2020/08/14,0,43,25,23,15,14,43,28
2020/08/15,0,21,15,20,14,10,30,21
2020/08/16,0,8,6,3,4,5,20,22
2020/08/17,5,23,23,23,11,16,45,35
2020/08/18,3,40,31,41,24,26,76,60
2020/08/19,0,37,30,28,20,18,51,59
2020/08/20,3,39,26,30,18,30,62,51
2020/08/21,3,33,36,26,15,14,56,34
2020/08/22,2,13,15,14,3,14,26,18
2020/08/23,2,17,15,21,9,10,30,30
2020/08/24,3,31,21,21,4,22,43,35
2020/08/25,4,32,23,32,18,25,48,54
2020/08/26,0,36,19,30,19,24,51,49
2020/08/27,2,46,35,43,12,29,72,42
2020/08/28,2,32,29,22,16,28,50,44
2020/08/29,1,18,13,18,6,20,25,23
2020/08/30,0,15,16,15,6,11,28,14
2020/08/31,3,27,15,25,7,22,47,28
2020/09/01,3,45,30,40,20,28,68,41
2020/09/02,0,49,20,42,18,27,71,55
2020/09/03,1,35,22,34,21,36,68,41
2020/09/04,5,41,17,28,27,29,57,48
2020/09/05,2,18,14,14,7,20,25,20
2020/09/06,1,12,12,16,10,13,28,20
2020/09/07,0,21,20,11,4,7,26,25
2020/09/08,3,38,22,21,16,20,46,39
2020/09/09,2,29,28,26,11,16,40,56
2020/09/10,5,41,30,20,19,21,35,26
2020/09/11,1,34,27,17,14,16,32,26
2020/09/12,3,21,16,9,9,8,26,20
2020/09/13,1,16,16,7,4,12,18,12
2020/09/14,0,17,21,21,10,7,33,18
2020/09/15,2,34,32,26,15,18,39,33
2020/09/16,2,32,32,23,23,20,30,40
2020/09/17,0,28,21,15,13,23,30,39
2020/09/18,4,32,26,19,14,12,28,39
2020/09/19,0,26,17,28,15,14,46,62
2020/09/20,0,17,19,11,10,5,21,26
2020/09/21,2,31,20,24,15,19,37,41
2020/09/22,4,33,36,28,12,8,36,58
2020/09/23,1,29,22,19,8,12,34,38
2020/09/24,0,35,19,31,17,23,45,55
2020/09/25,1,29,20,20,12,13,35,46
2020/09/26,0,10,7,20,9,7,19,25
2020/09/27,1,13,13,8,10,8,16,30
2020/09/28,1,22,16,22,8,13,27,39
2020/09/29,4,33,23,28,14,22,38,42
2020/09/30,0,33,23,33,16,17,31,51
2020/10/01,5,28,14,33,19,17,44,43
2020/10/02,2,41,20,30,8,20,42,53
2020/10/03,2,21,12,9,8,5,23,23
2020/10/04,2,17,7,12,8,9,20,15
2020/10/05,1,21,14,16,6,11,28,24
2020/10/06,6,34,15,26,13,19,49,41
2020/10/07,3,23,17,26,11,15,37,39
2020/10/08,2,29,20,20,16,19,26,34
2020/10/09,1,25,16,20,10,13,26,32
2020/10/10,0,23,9,16,5,6,17,29
2020/10/11,0,14,10,15,5,5,21,18
2020/10/12,2,21,11,22,15,13,28,34
2020/10/13,1,26,13,22,18,13,39,43
2020/10/14,2,27,21,24,23,18,42,49
2020/10/15,1,26,12,23,8,12,26,22
2020/10/16,1,14,9,5,5,11,11,16
2020/10/17,2,16,11,14,5,3,16,23
2020/10/18,5,18,6,14,10,9,18,21
2020/10/19,1,27,17,17,17,14,26,25
2020/10/20,4,16,10,14,6,12,28,27
2020/10/21,6,21,25,14,15,16,35,40
2020/10/22,4,24,19,18,9,13,24,45
2020/10/23,6,30,21,21,14,11,34,43
2020/10/24,2,13,8,12,10,10,18,30
2020/10/25,0,14,6,14,7,8,13,47
2020/10/26,1,30,19,13,5,12,20,42
2020/10/27,3,31,14,21,8,7,26,40
2020/10/28,2,22,15,15,10,9,22,40
2020/10/29,3,19,15,10,10,12,22,27
2020/10/30,3,13,10,16,9,9,12,32
2020/10/31,0,8,10,4,1,6,9,20
2020/11/01,1,13,14,10,5,11,15,32
2020/11/02,3,32,22,21,9,13,34,68
2020/11/03,1,13,14,13,1,6,13,36
2020/11/04,4,33,21,27,18,21,59,152
2020/11/05,0,12,10,8,8,12,19,46
2020/11/06,0,12,7,5,8,3,11,19
2020/11/07,0,3,1,3,1,2,4,15
2020/11/08,1,9,9,4,8,2,5,41
2020/11/09,1,23,13,20,10,6,27,44
2020/11/10,2,11,13,7,3,8,20,35
2020/11/11,1,17,10,12,6,13,23,33
2020/11/12,0,16,14,12,7,4,13,25
2020/11/13,0,2,2,1,1,0,2,2
2020/11/14,0,5,2,5,4,5,6,8
2020/11/15,0,7,4,3,2,4,7,13
2020/11/16,0,14,11,9,6,5,10,17
2020/11/17,2,20,12,18,9,8,25,35
2020/11/18,7,30,22,19,12,22,43,46
2020/11/19,6,38,23,29,20,29,34,47
2020/11/20,2,30,21,26,7,19,40,49
2020/11/21,2,12,11,8,7,7,8,36
2020/11/22,1,19,8,11,9,5,21,25
2020/11/23,0,22,14,20,5,13,31,42
2020/11/24,2,38,24,25,12,23,43,47
2020/11/25,3,29,24,22,11,12,25,24
2020/11/26,1,25,17,15,10,8,18,10
2020/11/27,1,15,13,9,5,9,22,13
2020/11/28,2,18,10,7,6,10,17,13
2020/11/29,1,17,8,10,4,8,21,18
2020/11/30,3,19,13,11,6,10,14,24
2020/12/01,0,23,14,25,13,7,27,21
2020/12/02,2,18,13,14,10,12,22,32
2020/12/03,3,16,22,16,8,14,32,25
2020/12/04,5,33,11,12,14,12,21,29
2020/12/05,1,12,7,7,3,6,11,12
2020/12/06,0,9,9,3,4,7,6,11
2020/12/07,1,20,9,10,7,7,15,19
2020/12/08,3,25,19,18,7,11,32,22
2020/12/09,0,18,9,3,8,6,23,8
2020/12/10,3,17,7,10,5,12,19,12
2020/12/11,1,26,7,14,10,6,25,20
2020/12/12,1,16,13,10,6,6,15,14
2020/12/13,0,13,12,11,5,5,14,10
2020/12/14,2,26,14,12,8,11,25,21
2020/12/15,3,15,19,25,10,16,32,36
2020/12/16,1,24,28,17,11,17,27,25
2020/12/17,4,20,20,12,10,13,22,19
2020/12/18,3,31,14,11,10,6,28,14
2020/12/19,3,16,11,11,7,8,17,8
2020/12/20,2,8,6,5,2,4,7,8
2020/12/21,2,21,20,16,13,11,13,11
2020/12/22,5,26,15,12,10,12,30,16
2020/12/23,2,28,17,17,5,15,23,14
2020/12/24,0,14,12,12,10,14,16,12
2020/12/25,1,10,6,5,4,5,13,5
2020/12/26,1,12,8,2,2,4,10,4
2020/12/27,1,9,8,9,4,5,11,9
2020/12/28,1,14,6,9,6,10,19,10
2020/12/29,1,14,14,13,4,8,21,10
2020/12/30,0,12,14,11,14,15,26,12
2020/12/31,2,16,10,9,3,8,13,11
2021/01/01,0,22,7,7,3,12,15,6
2021/01/02,1,9,7,5,2,3,9,7
2021/01/03,1,15,9,7,1,5,11,9
2021/01/04,4,12,15,14,5,9,18,32
2021/01/05,1,6,15,27,4,20,19,50
2021/01/06,1,22,15,20,8,12,36,78
2021/01/07,0,30,10,37,7,18,42,55
2021/01/08,1,22,11,26,6,25,35,30
2021/01/09,3,21,7,24,14,17,32,34
2021/01/10,3,14,7,7,4,12,16,16
2021/01/11,0,13,12,22,4,15,32,29
2021/01/12,1,35,18,34,11,15,46,38
