DATA,ATTACCHI INFORMATICI E INTERNET,MIGRAZIONE,AMBIENTE,TERRORISMO,VIOLENZA DI GENERE E DISCRIMINAZIONE,ORGANIZZAZIONI CRIMINALI,GUERRA E PACE,ELEZIONI
2020/07/14,0,24,11,11,7,7,23,8
2020/07/15,2,18,11,9,6,6,19,13
2020/07/16,7,17,11,7,5,7,22,11
2020/07/17,0,10,1,3,5,7,15,7
2020/07/18,0,10,6,10,7,11,18,6
2020/07/19,2,12,8,5,5,6,11,6
2020/07/20,1,14,6,7,8,5,24,4
2020/07/21,0,12,3,8,3,2,15,10
2020/07/22,2,19,10,14,4,10,29,6
2020/07/23,7,19,9,8,3,13,24,9
2020/07/24,1,12,7,7,7,7,19,5
2020/07/25,0,10,6,4,2,3,12,2
2020/07/26,1,15,8,6,6,9,15,5
2020/07/27,0,13,4,4,1,7,18,2
2020/07/28,1,14,5,10,5,6,21,8
2020/07/29,2,19,9,11,9,12,26,8
2020/07/30,1,14,11,13,10,12,25,16
2020/07/31,4,24,10,13,7,13,24,13
2020/08/01,3,13,9,8,4,6,19,8
2020/08/02,1,8,12,5,2,2,13,3
2020/08/03,0,20,10,12,11,9,20,8
2020/08/04,1,27,24,8,3,8,25,10
2020/08/05,1,22,9,9,9,7,23,9
2020/08/06,0,16,13,5,4,7,19,6
2020/08/07,1,13,8,9,8,7,22,10
2020/08/08,1,17,4,8,2,8,21,11
2020/08/09,0,9,4,6,2,1,16,4
2020/08/10,0,20,13,12,5,7,25,13
2020/08/11,4,15,8,8,7,5,16,17
2020/08/12,0,11,7,9,3,5,17,18
2020/08/13,2,13,9,10,2,6,19,16
2020/08/14,4,16,11,11,9,8,18,17
2020/08/15,2,10,5,7,3,10,17,19
2020/08/16,1,7,7,10,6,12,13,21
2020/08/17,3,11,6,12,6,11,22,21
2020/08/18,2,17,13,19,8,11,28,27
2020/08/19,2,20,20,10,4,9,31,29
2020/08/20,0,25,10,16,10,22,23,17
2020/08/21,0,14,14,9,6,10,22,17
2020/08/22,1,10,7,8,1,6,15,13
2020/08/23,1,8,7,7,4,8,10,7
2020/08/24,2,14,4,12,3,12,25,18
2020/08/25,0,15,8,12,9,11,19,11
2020/08/26,1,32,17,10,1,11,24,12
2020/08/27,1,25,24,17,9,19,32,15
2020/08/28,0,13,10,4,4,5,14,9
2020/08/29,0,13,17,11,7,8,18,14
2020/08/30,0,11,8,5,5,6,13,10
2020/08/31,4,12,18,18,6,14,29,16
2020/09/01,0,15,14,7,5,12,12,7
2020/09/02,0,16,8,9,7,7,21,15
2020/09/03,1,13,11,15,10,22,25,23
2020/09/04,1,14,7,5,3,4,18,18
2020/09/05,1,14,9,9,7,9,17,12
2020/09/06,0,15,10,5,7,6,20,12
2020/09/07,0,6,6,6,2,2,17,11
2020/09/08,5,9,8,8,5,5,11,11
2020/09/09,1,19,15,8,4,10,30,23
2020/09/10,2,14,10,6,4,8,14,9
2020/09/11,0,18,7,17,4,7,29,9
2020/09/12,1,12,9,7,2,4,14,8
2020/09/13,0,7,6,6,4,5,13,5
2020/09/14,2,12,10,5,2,4,14,13
2020/09/15,0,16,19,11,4,3,15,14
2020/09/16,0,24,21,11,8,3,21,21
2020/09/17,2,18,8,6,4,4,15,14
2020/09/18,0,8,11,8,4,6,14,18
2020/09/19,1,9,5,14,11,4,20,25
2020/09/20,0,9,8,7,2,3,15,8
2020/09/21,0,15,6,9,5,12,17,15
2020/09/22,1,17,17,14,4,9,19,23
2020/09/23,1,15,6,12,11,18,38,22
2020/09/24,1,14,4,4,2,9,21,22
2020/09/25,1,6,7,12,1,11,22,23
2020/09/26,0,15,4,12,6,5,15,17
2020/09/27,0,9,5,7,5,8,22,18
2020/09/28,0,6,6,3,2,6,7,10
2020/09/29,1,13,6,7,3,3,16,13
2020/09/30,0,8,7,11,3,8,14,15
2020/10/01,0,13,3,11,4,7,22,17
2020/10/02,0,20,7,6,6,6,23,14
2020/10/03,1,13,4,8,0,3,15,4
2020/10/04,0,16,5,8,5,3,16,9
2020/10/05,0,9,6,4,1,2,14,10
2020/10/06,5,12,11,6,3,2,18,26
2020/10/07,1,14,7,3,1,5,17,16
2020/10/08,1,12,14,13,3,17,28,31
2020/10/09,1,16,12,5,2,8,19,19
2020/10/10,0,14,8,10,9,12,22,17
2020/10/11,0,8,4,7,3,5,17,11
2020/10/12,1,5,9,9,3,3,14,15
2020/10/13,0,13,12,11,6,4,18,19
2020/10/14,4,15,3,6,5,7,11,10
2020/10/15,1,8,6,7,3,2,11,13
2020/10/16,0,6,6,3,1,2,5,7
2020/10/17,0,8,7,11,3,11,17,11
2020/10/18,0,11,5,6,3,6,13,10
2020/10/19,4,9,6,8,1,3,8,10
2020/10/20,3,15,9,3,2,6,9,16
2020/10/21,1,13,7,7,5,7,8,10
2020/10/22,0,16,6,8,2,4,12,24
2020/10/23,1,16,15,13,4,11,15,30
2020/10/24,1,19,12,11,10,10,20,23
2020/10/25,1,17,9,17,5,13,21,30
2020/10/26,1,24,11,8,8,10,23,29
2020/10/27,1,9,7,6,4,5,12,10
2020/10/28,1,11,6,8,3,5,12,14
2020/10/29,0,6,2,8,1,11,14,7
2020/10/30,0,0,1,4,1,4,6,2
2020/10/31,0,1,4,1,1,2,3,3
2020/11/01,0,3,2,4,1,5,9,8
2020/11/02,1,4,7,7,2,1,8,14
2020/11/03,1,9,4,6,2,4,12,20
2020/11/04,2,11,11,5,1,5,14,64
2020/11/05,1,13,9,1,0,5,4,32
2020/11/06,0,6,0,0,2,2,7,18
2020/11/07,0,4,2,2,2,1,7,11
2020/11/08,1,12,11,5,5,6,13,27
2020/11/09,0,5,5,6,1,2,9,22
2020/11/10,2,5,9,9,3,2,7,14
2020/11/11,0,7,2,3,0,4,9,14
2020/11/12,2,4,0,3,0,1,3,13
2020/11/13,1,2,4,2,0,0,6,6
2020/11/14,0,1,1,0,0,0,0,3
2020/11/15,1,6,5,5,2,2,8,10
2020/11/16,1,6,8,3,3,1,10,3
2020/11/17,1,9,6,4,3,3,3,14
2020/11/18,1,13,18,12,4,7,19,24
2020/11/19,4,22,10,13,8,14,31,34
2020/11/20,1,11,8,11,4,11,23,22
2020/11/21,1,10,8,6,3,4,17,22
2020/11/22,0,14,7,4,5,5,18,10
2020/11/23,0,14,10,10,2,9,18,15
2020/11/24,0,15,14,9,2,9,17,17
2020/11/25,1,11,15,16,3,3,16,18
2020/11/26,0,5,5,7,1,5,18,7
2020/11/27,1,3,6,5,1,3,11,7
2020/11/28,2,9,8,7,3,7,16,9
2020/11/29,0,8,8,7,2,9,11,8
2020/11/30,0,13,9,3,4,8,17,13
2020/12/01,1,17,12,7,4,7,11,18
2020/12/02,1,13,12,7,4,11,18,15
2020/12/03,1,17,9,6,3,9,17,13
2020/12/04,0,22,10,10,2,5,13,14
2020/12/05,2,14,6,3,4,5,14,24
2020/12/06,0,9,3,5,3,1,10,10
2020/12/07,3,10,8,13,2,3,9,13
2020/12/08,0,8,10,4,3,5,16,14
2020/12/09,2,15,8,8,4,4,31,21
2020/12/10,2,19,11,13,2,10,13,19
2020/12/11,2,14,8,6,0,5,21,8
2020/12/12,1,18,15,6,3,8,13,7
2020/12/13,0,11,9,9,2,6,18,9
2020/12/14,3,10,7,9,0,4,10,4
2020/12/15,3,9,9,6,4,3,15,14
2020/12/16,1,16,9,3,6,7,20,10
2020/12/17,2,14,14,6,6,4,10,11
2020/12/18,5,21,13,9,5,6,14,13
2020/12/19,4,7,4,13,4,8,8,9
2020/12/20,2,8,2,5,0,5,9,10
2020/12/21,1,16,3,7,3,0,19,6
2020/12/22,2,15,4,8,2,4,11,11
2020/12/23,4,8,7,8,3,4,14,8
2020/12/24,1,11,2,3,1,6,16,6
2020/12/25,0,5,3,5,2,1,7,3
2020/12/26,0,8,3,6,1,5,16,3
2020/12/27,1,5,5,2,0,2,7,4
2020/12/28,0,8,4,7,3,8,14,11
2020/12/29,2,7,1,4,1,4,16,10
2020/12/30,0,17,4,7,1,9,18,4
2020/12/31,2,16,7,9,4,7,20,15
2021/01/01,0,11,5,7,2,5,16,7
2021/01/02,1,5,3,5,0,8,15,9
2021/01/03,1,8,4,13,3,4,20,11
2021/01/04,0,15,7,4,1,7,19,15
2021/01/05,1,10,4,10,5,6,15,20
2021/01/06,0,17,5,16,3,9,25,40
2021/01/07,0,24,6,31,3,27,49,68
2021/01/08,1,15,7,13,5,9,27,31
2021/01/09,0,16,6,11,5,11,17,22
2021/01/10,1,15,5,6,3,3,19,14
2021/01/11,0,17,5,12,3,18,20,18
2021/01/12,0,15,6,20,2,17,31,30
2021/01/13,1,16,15,20,5,20,29,24
2016/04/11,1,23,4,35,6,20,42,9
2016/04/12,1,17,9,21,8,16,35,18
2016/04/13,2,14,11,19,6,10,32,10
2016/04/14,2,25,13,25,8,8,37,12
2016/04/15,0,8,6,11,7,6,23,3
2016/04/16,0,5,4,3,1,4,9,2
2016/04/17,0,7,7,9,0,1,11,2
2016/04/18,1,40,27,33,13,18,56,19
2016/04/19,4,59,45,58,23,49,89,37
2016/04/20,1,42,45,42,7,40,78,47
2016/04/21,3,45,35,55,15,43,81,24
2016/04/22,4,48,41,46,15,30,75,30
2016/04/23,2,28,23,25,11,31,48,16
2016/04/24,2,19,16,20,5,14,42,14
2016/04/25,3,53,31,53,15,36,72,27
2016/04/26,1,38,28,38,23,25,57,27
2016/04/27,7,31,19,41,8,24,61,32
2016/04/28,5,48,25,45,25,45,88,33
2016/04/29,0,38,14,31,20,34,60,18
2016/04/30,4,11,19,28,12,23,39,13
2016/05/01,0,18,12,26,5,15,42,21
2016/05/02,2,30,28,26,13,26,58,16
2016/05/03,7,54,29,34,7,52,68,33
2016/05/04,4,57,30,38,9,39,59,52
2016/05/05,7,59,41,69,12,35,108,49
2016/05/06,1,50,35,24,11,32,58,37
2016/05/07,2,38,26,27,13,21,52,29
2016/05/08,1,29,19,30,3,16,51,17
2016/05/09,1,48,29,35,25,38,56,33
2016/05/10,1,37,27,33,15,37,67,44
2016/05/11,5,36,32,57,15,35,74,60
2016/05/12,2,34,28,46,16,29,67,31
2016/05/13,3,33,18,30,17,16,62,28
2016/05/14,3,19,9,30,13,17,36,15
2016/05/15,0,12,10,32,8,13,35,15
2016/05/16,1,40,24,39,16,34,58,27
2016/05/17,2,34,22,45,19,18,58,37
2016/05/18,8,58,37,41,12,26,52,52
2016/05/19,4,44,18,43,8,21,68,18
2016/05/20,3,33,15,57,11,25,90,25
2016/05/21,0,17,5,19,6,9,40,15
2016/05/22,0,28,10,36,5,9,43,4
2016/05/23,0,34,12,33,6,18,53,21
2016/05/24,2,41,16,37,7,19,62,19
2016/05/25,2,66,24,46,16,37,85,32
2016/05/26,2,54,15,46,18,29,88,34
2016/05/27,7,66,24,33,16,25,89,22
2016/05/28,0,13,16,19,9,12,49,3
2016/05/29,0,26,12,27,3,13,38,10
2016/05/30,0,32,11,38,10,19,68,7
2016/05/31,1,52,32,39,10,29,78,19
2016/06/01,7,62,29,28,12,48,92,30
2016/06/02,2,55,37,60,16,27,95,33
2016/06/03,1,56,28,35,25,21,86,28
2016/06/04,0,23,17,22,10,9,48,7
2016/06/05,1,27,15,20,14,16,44,17
2016/06/06,4,42,25,45,18,22,71,33
2016/06/07,3,52,28,48,21,37,76,40
2016/06/08,7,34,20,39,23,29,68,53
2016/06/09,3,34,23,36,15,56,72,39
2016/06/10,3,41,18,36,23,20,63,35
2016/06/11,1,20,14,27,14,16,55,26
2016/06/12,0,21,2,46,56,26,64,14
2016/06/13,3,45,14,91,64,42,109,16
2016/06/14,3,43,13,95,64,35,105,17
2016/06/15,1,50,22,87,61,34,86,21
2016/06/16,6,56,24,67,33,36,90,26
2016/06/17,0,41,16,60,41,41,72,17
2016/06/18,0,19,10,41,18,32,51,14
2016/06/19,1,33,7,39,20,29,49,12
2016/06/20,3,55,19,61,27,37,103,32
2016/06/21,2,61,13,75,31,36,101,50
2016/06/22,7,46,18,46,18,25,60,49
2016/06/23,1,49,19,56,23,38,79,43
2016/06/24,2,78,21,46,18,12,43,62
2016/06/25,0,34,13,23,15,11,44,32
2016/06/26,0,27,12,25,21,15,39,36
2016/06/27,1,46,18,38,35,21,51,44
2016/06/28,2,31,20,44,16,18,44,29
2016/06/29,0,41,11,74,29,27,98,37
2016/06/30,1,40,16,68,12,31,96,37
2016/07/01,3,43,28,64,21,30,94,37
2016/07/02,8,15,3,37,9,9,40,15
2016/07/03,1,20,10,38,10,16,47,11
2016/07/04,2,9,13,55,16,25,65,19
2016/07/05,0,22,12,53,18,33,67,22
2016/07/06,0,34,15,54,15,38,94,26
2016/07/07,3,35,18,46,20,24,70,29
2016/07/08,1,32,15,32,18,39,87,14
2016/07/09,0,23,9,37,16,15,71,9
2016/07/10,0,24,4,36,9,15,44,14
2016/07/11,1,51,17,51,26,27,86,35
2016/07/12,2,31,17,43,15,29,78,28
2016/07/13,1,32,19,31,20,32,67,16
2016/07/14,4,38,14,33,15,32,73,24
2016/07/15,2,34,17,64,12,24,75,25
2016/07/16,0,27,10,53,9,21,82,24
2016/07/17,0,25,4,48,6,32,65,13
2016/07/18,0,34,18,55,20,38,76,28
2016/07/19,1,46,7,37,9,37,62,45
2016/07/20,5,39,22,40,10,37,61,22
2016/07/21,2,44,23,45,24,32,71,32
2016/07/22,3,50,33,63,25,39,74,37
2016/07/23,3,32,9,46,5,27,53,21
2016/07/24,7,28,18,41,5,24,50,15
2016/07/25,11,32,17,37,16,33,71,45
2016/07/26,11,40,21,42,17,41,64,34
2016/07/27,12,40,25,36,14,29,64,46
2016/07/28,21,44,22,52,19,41,80,47
2016/07/29,10,50,23,46,16,27,75,41
2016/07/30,7,25,7,18,14,19,24,16
2016/07/31,2,21,12,36,3,10,42,21
2016/08/01,3,54,20,48,18,26,76,27
2016/08/02,13,39,17,44,15,41,90,40
2016/08/03,2,56,26,47,14,25,89,49
2016/08/04,2,32,14,49,23,41,86,31
2016/08/05,2,29,14,38,11,29,63,21
2016/08/06,6,10,3,19,4,13,29,16
2016/08/07,3,13,12,21,4,11,35,12
2016/08/08,1,28,21,23,8,15,46,24
2016/08/09,9,27,23,38,11,26,56,32
2016/08/10,2,33,20,24,18,36,59,32
2016/08/11,4,43,23,44,12,35,76,30
2016/08/12,1,22,19,30,12,14,47,17
2016/08/13,5,23,10,17,3,11,24,15
2016/08/14,0,13,11,19,5,23,29,7
2016/08/15,5,34,15,35,13,15,58,35
2016/08/16,5,41,22,47,19,25,68,38
2016/08/17,10,56,29,49,24,35,62,45
2016/08/18,2,34,25,35,9,24,49,29
2016/08/19,0,36,25,36,4,19,60,31
2016/08/20,0,15,12,14,8,11,34,9
2016/08/21,0,14,5,29,7,14,39,6
2016/08/22,1,42,22,39,13,19,53,27
2016/08/23,7,60,37,44,17,27,79,42
2016/08/24,7,51,43,28,14,14,70,19
2016/08/25,3,59,35,48,27,34,68,30
2016/08/26,5,49,19,50,26,35,61,24
2016/08/27,1,28,14,17,8,21,37,12
2016/08/28,0,19,10,17,6,26,22,10
2016/08/29,6,41,16,35,19,36,56,29
2016/08/30,7,32,28,36,15,33,50,18
2016/08/31,2,44,35,40,16,33,74,33
2016/09/01,2,61,48,20,8,30,46,33
2016/09/02,9,40,34,25,12,26,50,38
2016/09/03,7,21,25,12,7,13,24,18
2016/09/04,3,27,13,20,5,7,28,8
2016/09/05,5,49,26,39,5,15,63,27
2016/09/06,6,55,21,49,18,29,90,38
2016/09/07,1,63,21,48,15,23,83,35
2016/09/08,8,55,26,48,12,44,99,35
2016/09/09,6,51,28,46,4,17,84,35
2016/09/10,1,20,10,31,9,23,47,11
2016/09/11,1,20,6,37,8,20,53,19
2016/09/12,3,45,21,38,22,21,51,29
2016/09/13,1,40,23,32,9,25,78,46
2016/09/14,7,45,30,43,25,23,67,50
2016/09/15,2,37,22,37,17,32,56,40
2016/09/16,3,51,21,35,19,37,81,45
2016/09/17,0,17,3,32,7,8,59,25
2016/09/18,1,15,5,41,5,8,50,9
2016/09/19,2,58,20,72,17,28,91,42
2016/09/20,2,76,35,64,30,37,114,52
2016/09/21,0,57,26,52,11,31,98,57
2016/09/22,9,57,17,42,21,51,106,33
2016/09/23,5,42,22,38,14,35,64,42
2016/09/24,8,28,9,30,7,22,38,18
2016/09/25,1,20,8,26,5,16,38,19
2016/09/26,1,56,15,44,12,28,84,54
2016/09/27,13,39,37,38,23,31,71,77
2016/09/28,12,60,30,48,22,28,88,58
2016/09/29,6,45,22,40,8,21,68,40
2016/09/30,8,44,29,53,15,36,75,38
2016/10/01,2,25,22,27,6,18,43,24
2016/10/02,2,29,12,26,8,19,33,26
2016/10/03,3,31,24,51,12,31,76,43
2016/10/04,6,43,34,30,10,38,67,51
2016/10/05,3,61,51,38,18,35,61,34
2016/10/06,3,69,60,30,16,46,64,52
2016/10/07,5,46,41,37,8,19,58,53
2016/10/08,4,39,29,21,6,19,40,48
2016/10/09,4,26,19,24,6,11,37,39
2016/10/10,6,52,31,34,12,23,73,59
2016/10/11,9,59,43,39,13,20,66,63
2016/10/12,20,56,46,42,17,24,62,63
2016/10/13,17,50,37,45,16,34,88,58
2016/10/14,10,43,19,48,16,14,67,57
2016/10/15,4,33,13,33,8,17,43,34
2016/10/16,5,18,11,30,4,7,50,32
2016/10/17,5,52,25,64,10,24,90,56
2016/10/18,13,41,25,52,18,32,93,79
2016/10/19,10,44,18,51,14,44,69,79
