DATA,ATTACCHI INFORMATICI E INTERNET,MIGRAZIONE,AMBIENTE,TERRORISMO,VIOLENZA DI GENERE E DISCRIMINAZIONE,ORGANIZZAZIONI CRIMINALI,GUERRA E PACE,ELEZIONI
2020/01/03,3,28,19,17,1,22,33,13
2020/01/04,2,15,13,9,1,11,22,4
2020/01/05,2,11,7,6,1,10,15,8
2020/01/06,1,25,18,17,10,25,30,14
2020/01/07,1,32,24,18,5,31,36,19
2020/01/08,5,31,18,23,9,38,40,12
2020/01/09,4,38,26,12,12,21,24,10
2020/01/10,2,36,23,21,9,27,40,12
2020/01/11,0,17,13,7,5,10,17,7
2020/01/12,0,15,15,6,6,15,9,10
2020/01/13,1,40,28,10,8,27,38,10
2020/01/14,3,38,26,13,7,27,31,13
2020/01/15,1,30,19,17,6,31,37,12
2020/01/16,0,42,33,14,13,32,27,21
2020/01/17,2,31,26,14,6,37,37,8
2020/01/18,1,15,11,7,2,13,21,3
2020/01/19,0,22,15,5,2,13,16,8
2020/01/20,1,44,31,13,10,38,31,9
2020/01/21,2,41,26,10,4,32,26,11
2020/01/22,3,45,25,14,17,40,29,17
2020/01/23,1,29,26,13,6,41,30,11
2020/01/24,3,47,29,21,9,32,36,14
2020/01/25,0,18,16,4,3,20,13,5
2020/01/26,0,26,11,6,7,15,17,6
2020/01/27,3,35,15,17,8,28,29,9
2020/01/28,8,41,20,16,10,27,30,14
2020/01/29,4,53,21,20,11,32,29,14
2020/01/30,1,43,20,8,11,31,19,10
2020/01/31,1,31,21,8,8,23,23,15
2020/02/01,0,23,8,4,3,13,15,9
2020/02/02,0,18,10,9,6,11,20,9
2020/02/03,2,34,24,16,8,35,27,12
2020/02/04,3,44,23,18,12,35,24,19
2020/02/05,2,51,20,14,7,27,23,21
2020/02/06,2,37,27,20,13,41,24,28
2020/02/07,2,36,24,14,10,25,26,9
2020/02/08,1,18,19,10,3,9,20,7
2020/02/09,2,25,18,8,3,11,19,9
2020/02/10,4,46,30,17,15,26,30,14
2020/02/11,1,41,30,23,16,33,39,19
2020/02/12,2,42,25,15,15,27,34,15
2020/02/13,1,32,25,12,10,31,22,15
2020/02/14,4,42,24,17,14,29,32,18
2020/02/15,1,17,16,13,4,13,15,9
2020/02/16,0,20,25,4,6,11,14,6
2020/02/17,3,40,21,17,5,27,30,5
2020/02/18,2,35,37,12,9,20,19,18
2020/02/19,5,44,32,10,10,28,30,6
2020/02/20,7,48,17,13,16,30,25,14
2020/02/21,2,35,19,14,11,30,28,12
2020/02/22,0,17,10,10,8,11,15,4
2020/02/23,2,24,17,8,4,11,19,11
2020/02/24,2,37,23,15,12,28,18,9
2020/02/25,1,46,23,23,5,33,39,9
2020/02/26,1,48,33,9,6,39,35,11
2020/02/27,2,47,31,14,3,26,26,13
2020/02/28,0,47,19,11,4,28,24,10
2020/02/29,1,22,7,14,0,11,22,9
2020/03/01,0,23,12,9,1,5,13,9
2020/03/02,3,38,27,20,12,21,31,12
2020/03/03,4,33,24,13,13,30,32,17
2020/03/04,4,33,17,16,6,31,29,15
2020/03/05,2,38,27,11,9,29,24,8
2020/03/06,2,37,10,11,4,25,36,10
2020/03/07,0,25,13,6,5,18,17,3
2020/03/08,2,34,20,7,7,15,15,9
2020/03/09,0,36,13,5,11,24,27,9
2020/03/10,2,29,19,14,8,17,27,10
2020/03/11,2,33,14,12,4,18,25,12
2020/03/12,1,45,18,13,6,24,26,9
2020/03/13,1,43,16,13,9,28,18,8
2020/03/14,0,19,3,5,1,6,15,3
2020/03/15,0,19,2,5,3,6,15,2
2020/03/16,0,36,12,7,1,25,19,8
2020/03/17,0,31,7,16,2,17,19,1
2020/03/18,1,32,6,5,3,10,17,7
2020/03/19,0,28,10,8,9,18,16,0
2020/03/20,0,39,7,8,1,8,18,3
2020/03/21,0,10,6,3,2,8,9,1
2020/03/22,0,15,4,3,2,7,8,1
2020/03/23,0,24,8,4,6,17,12,0
2020/03/24,1,41,11,6,6,12,20,3
2020/03/25,1,31,9,6,2,13,21,3
2020/03/26,0,39,12,9,5,12,25,5
2020/03/27,2,31,7,4,1,10,18,5
2020/03/28,0,21,6,1,1,4,8,1
2020/03/29,1,15,6,1,3,8,12,2
2020/03/30,0,32,5,5,6,14,18,2
2020/03/31,0,34,9,7,5,15,21,2
2020/04/01,4,36,11,5,3,10,22,4
2020/04/02,5,39,8,12,4,19,30,3
2020/04/03,2,35,7,7,3,16,24,5
2020/04/04,0,16,3,6,1,6,8,9
2020/04/05,0,14,0,3,0,12,10,4
2020/04/06,0,31,5,8,9,18,30,7
2020/04/07,0,35,7,9,3,15,23,3
2020/04/08,1,38,10,10,6,18,27,7
2020/04/09,0,34,7,9,5,7,23,5
2020/04/10,1,24,4,12,6,9,16,2
2020/04/11,0,16,1,3,1,9,9,1
2020/04/12,1,21,7,4,1,10,8,5
2020/04/13,0,25,6,3,6,12,19,2
2020/04/14,2,25,4,0,4,14,22,3
2020/04/15,0,23,7,2,2,17,23,4
2020/04/16,3,26,14,7,2,16,27,4
2020/04/17,2,28,8,9,4,15,21,6
2020/04/18,0,16,3,1,0,12,12,0
2020/04/19,1,18,7,7,2,7,8,0
2020/04/20,0,33,10,8,1,11,19,2
2020/04/21,6,37,10,16,6,11,26,5
2020/04/22,1,34,14,8,2,16,23,1
2020/04/23,2,43,14,6,3,20,26,4
2020/04/24,3,32,10,11,3,16,27,5
2020/04/25,2,22,13,6,2,7,9,2
2020/04/26,0,22,6,4,2,6,15,2
2020/04/27,3,20,10,4,5,10,14,2
2020/04/28,0,34,6,8,8,16,29,3
2020/04/29,1,41,6,6,6,14,18,2
2020/04/30,1,23,16,5,6,13,32,4
2020/05/01,1,44,16,8,7,13,25,6
2020/05/02,0,24,5,4,4,6,7,0
2020/05/03,1,19,7,6,1,14,14,5
2020/05/04,2,39,10,8,0,23,23,4
2020/05/05,6,27,6,11,2,18,16,4
2020/05/06,3,38,16,5,8,16,29,6
2020/05/07,3,28,14,12,8,16,26,5
2020/05/08,0,26,6,22,3,14,52,2
2020/05/09,0,21,7,8,4,14,17,2
2020/05/10,1,15,4,6,3,9,15,1
2020/05/11,2,22,7,7,4,14,14,1
2020/05/12,2,20,9,7,11,17,18,3
2020/05/13,5,29,10,7,4,15,17,3
2020/05/14,2,32,16,10,5,18,20,5
2020/05/15,1,30,7,13,4,19,32,2
2020/05/16,0,15,8,7,3,10,10,2
2020/05/17,1,22,6,8,5,7,12,3
2020/05/18,4,36,12,17,4,20,26,5
2020/05/19,4,29,14,9,7,11,22,6
2020/05/20,2,51,20,14,4,16,27,3
2020/05/21,3,38,15,16,8,28,32,11
2020/05/22,0,32,13,10,4,24,25,3
2020/05/23,0,22,8,5,1,16,12,0
2020/05/24,1,20,9,5,0,14,20,4
2020/05/25,1,21,10,4,4,10,12,4
2020/05/26,1,37,10,10,7,16,14,9
2020/05/27,1,38,13,7,11,23,22,4
2020/05/28,1,31,7,10,5,18,22,8
2020/05/29,0,30,16,7,5,26,16,4
2020/05/30,1,25,12,2,3,16,8,0
2020/05/31,0,17,12,9,12,14,19,4
2020/06/01,3,22,15,11,8,21,14,3
2020/06/02,1,41,18,13,17,28,29,5
2020/06/03,3,37,13,11,19,27,27,5
2020/06/04,1,30,11,7,22,32,26,5
2020/06/05,1,41,12,12,23,31,32,6
2020/06/06,2,17,8,3,11,22,19,2
2020/06/07,0,16,7,6,10,11,15,2
2020/06/08,1,24,9,7,21,22,22,7
2020/06/09,4,24,9,11,28,23,25,4
2020/06/10,0,33,9,13,25,21,29,5
2020/06/11,1,22,10,13,28,31,30,5
2020/06/12,2,36,10,15,26,25,30,7
2020/06/13,0,19,4,8,23,16,26,1
2020/06/14,1,16,7,10,17,16,14,6
2020/06/15,0,38,6,14,16,32,24,5
2020/06/16,2,34,13,18,26,28,28,9
2020/06/17,0,44,17,16,13,21,39,11
2020/06/18,2,40,12,23,21,36,50,13
2020/06/19,3,34,9,18,19,27,27,10
2020/06/20,1,20,4,6,9,16,12,4
2020/06/21,0,17,9,12,7,20,21,2
2020/06/22,1,20,9,16,12,26,15,7
2020/06/23,2,26,11,13,5,19,22,3
2020/06/24,1,34,17,11,16,32,22,8
2020/06/25,1,37,25,12,22,24,25,10
2020/06/26,4,21,15,10,15,29,30,9
2020/06/27,1,23,10,14,18,15,25,4
2020/06/28,1,14,10,8,10,13,9,12
2020/06/29,3,33,14,18,10,18,29,11
2020/06/30,3,48,17,12,13,23,26,10
2020/07/01,1,35,14,15,19,36,25,7
2020/07/02,0,24,15,17,17,24,29,8
2020/07/03,1,19,12,15,11,24,22,3
2020/07/04,0,12,6,5,7,7,12,3
2020/07/05,1,20,10,7,8,8,11,5
2020/07/06,2,27,9,9,11,21,17,4
2020/07/07,1,32,15,12,13,21,25,8
2020/07/08,2,45,13,14,14,32,26,8
2020/07/09,4,32,18,14,11,28,24,11
2020/07/10,0,46,20,15,11,30,24,7
2020/07/11,2,19,5,12,6,21,24,6
2020/07/12,1,12,8,7,7,18,21,9
2020/07/13,1,18,11,11,12,23,26,7
2020/07/14,5,31,10,16,7,20,30,11
2020/07/15,4,27,17,14,10,25,26,5
2020/07/16,8,34,20,7,13,26,21,8
2020/07/17,2,29,10,12,10,27,24,3
2020/07/18,2,13,6,7,5,18,14,6
2020/07/19,2,16,4,8,2,13,14,2
2020/07/20,2,20,12,11,12,22,19,8
2020/07/21,4,33,20,9,15,25,14,8
2020/07/22,2,29,8,13,10,19,29,6
2020/07/23,2,32,14,17,10,31,26,4
2020/07/24,3,27,13,12,12,18,24,7
2020/07/25,0,17,3,9,12,14,10,3
2020/07/26,0,14,8,6,4,13,23,4
2020/07/27,2,38,12,8,8,17,17,3
2020/07/28,1,30,9,8,11,10,13,9
2020/07/29,3,38,17,18,11,29,23,3
2020/07/30,1,39,16,14,11,31,27,17
2020/07/31,3,41,11,8,11,23,21,15
2020/08/01,1,20,8,4,5,21,13,3
2020/08/02,2,15,14,7,2,9,12,2
2020/08/03,2,33,10,9,7,19,11,5
2020/08/04,4,35,11,9,10,32,21,9
2020/08/05,3,37,14,15,4,22,27,6
2020/08/06,1,38,15,13,10,29,30,7
2020/08/07,2,34,15,11,7,21,26,10
2020/08/08,0,23,5,1,4,14,16,7
2020/08/09,0,24,11,6,6,14,16,7
2020/08/10,0,35,17,5,6,23,27,7
2020/08/11,0,35,12,9,11,17,18,12
2020/08/12,0,38,23,12,6,25,25,11
2020/08/13,4,37,17,8,4,16,19,8
2020/08/14,1,38,14,12,7,22,32,12
2020/08/15,3,14,12,5,4,14,19,4
2020/08/16,0,26,8,6,3,21,12,9
2020/08/17,1,33,17,10,9,19,25,13
2020/08/18,2,37,11,17,12,30,22,19
2020/08/19,2,27,17,13,4,17,14,12
2020/08/20,2,32,19,11,11,25,18,19
2020/08/21,2,39,23,13,9,25,26,18
2020/08/22,1,23,7,7,2,13,17,6
2020/08/23,0,17,10,7,3,15,16,11
2020/08/24,0,25,19,13,4,24,26,12
2020/08/25,1,38,17,11,10,29,24,10
2020/08/26,2,46,18,11,10,27,23,11
2020/08/27,5,31,17,15,8,29,19,11
2020/08/28,2,32,21,13,8,21,24,16
2020/08/29,0,24,12,7,5,15,14,1
2020/08/30,0,17,7,11,7,21,14,7
2020/08/31,1,18,10,12,9,15,21,8
2020/09/01,4,32,10,12,5,23,23,12
2020/09/02,3,28,17,11,9,18,31,7
2020/09/03,2,39,22,14,10,28,27,17
2020/09/04,0,25,16,10,9,27,23,8
2020/09/05,0,31,6,8,5,11,19,7
2020/09/06,0,14,8,6,4,11,11,4
2020/09/07,1,25,10,9,6,29,23,7
2020/09/08,1,37,16,13,12,19,20,9
2020/09/09,2,26,22,14,7,22,29,14
2020/09/10,1,35,25,11,10,22,35,12
2020/09/11,1,35,13,9,4,20,31,7
2020/09/12,1,25,12,9,4,16,29,6
2020/09/13,0,19,9,7,3,12,14,8
2020/09/14,3,39,23,16,8,30,24,6
2020/09/15,1,49,26,10,6,30,33,10
2020/09/16,0,33,17,12,7,23,17,11
2020/09/17,1,34,17,8,4,16,26,8
2020/09/18,1,32,11,9,4,23,26,8
2020/09/19,0,23,9,12,7,11,23,9
2020/09/20,1,17,14,8,8,17,18,8
2020/09/21,1,42,9,12,8,22,23,10
2020/09/22,2,35,14,17,4,20,29,16
2020/09/23,0,40,13,16,7,23,26,12
2020/09/24,0,29,8,13,8,23,30,18
2020/09/25,2,27,10,12,5,23,26,6
2020/09/26,0,18,5,5,5,5,14,8
2020/09/27,3,21,4,10,4,11,16,10
2020/09/28,0,35,13,7,4,16,28,12
2020/09/29,3,40,15,15,6,23,27,12
2020/09/30,2,34,13,22,12,29,26,21
2020/10/01,6,36,12,15,10,19,31,12
2020/10/02,2,36,12,14,11,19,27,22
2020/10/03,0,14,9,3,2,12,13,11
2020/10/04,1,16,7,5,3,9,12,7
2020/10/05,1,40,14,11,7,21,21,12
2020/10/06,4,27,18,8,3,11,20,13
2020/10/07,1,39,16,20,14,23,27,15
2020/10/08,4,37,16,15,8,24,25,13
2020/10/09,0,20,7,12,7,16,21,14
2020/10/10,0,22,14,7,10,16,15,11
2020/10/11,0,18,4,5,4,15,17,6
2020/10/12,2,24,5,7,8,20,18,6
2020/10/13,1,32,17,14,6,15,18,7
2020/10/14,0,31,20,12,8,24,25,21
2020/10/15,3,29,9,10,4,20,23,12
2020/10/16,1,12,6,3,3,8,9,5
2020/10/17,1,18,2,10,0,14,19,10
2020/10/18,0,16,11,7,2,15,13,7
2020/10/19,1,28,4,11,6,14,14,9
2020/10/20,2,21,10,16,9,18,28,14
2020/10/21,1,26,12,7,5,14,23,8
2020/10/22,3,29,14,9,12,15,25,13
2020/10/23,0,22,11,5,8,11,12,12
2020/10/24,0,10,10,4,3,10,9,5
2020/10/25,0,12,4,4,3,7,12,6
2020/10/26,1,23,14,16,9,11,18,8
2020/10/27,1,23,11,15,11,17,28,17
2020/10/28,2,26,11,12,12,23,17,18
2020/10/29,2,17,13,9,3,19,14,10
2020/10/30,0,14,13,4,4,10,9,7
2020/10/31,0,11,9,6,4,9,9,7
2020/11/01,0,15,11,5,2,8,9,8
2020/11/02,0,27,17,11,5,23,18,15
2020/11/03,2,17,6,8,3,5,11,19
2020/11/04,1,17,8,6,5,16,21,22
2020/11/05,1,13,10,10,1,11,20,14
2020/11/06,1,6,5,0,1,5,4,8
2020/11/07,1,2,2,1,1,1,2,6
2020/11/08,0,7,8,6,1,4,15,13
2020/11/09,1,24,12,8,6,19,30,15
2020/11/10,1,18,9,4,3,13,19,21
2020/11/11,1,17,7,6,5,9,17,12
2020/11/12,0,13,8,5,2,7,15,10
2020/11/13,1,7,4,4,1,4,5,6
2020/11/14,1,8,3,3,0,0,10,2
2020/11/15,0,2,3,1,2,0,5,3
2020/11/16,1,15,6,3,3,7,7,4
2020/11/17,0,17,9,11,6,9,14,14
2020/11/18,2,36,19,11,7,27,30,13
2020/11/19,1,37,18,16,11,27,33,15
2020/11/20,4,31,11,13,8,30,27,18
2020/11/21,0,27,4,9,5,19,13,6
2020/11/22,0,11,3,4,3,7,11,7
2020/11/23,3,23,15,15,8,23,28,12
2020/11/24,5,27,9,16,8,29,27,9
2020/11/25,1,24,15,8,10,20,31,9
2020/11/26,2,28,12,11,8,24,18,10
2020/11/27,0,32,13,9,7,24,21,8
2020/11/28,0,16,7,5,2,9,10,5
2020/11/29,0,14,12,12,5,17,22,6
2020/11/30,2,32,18,9,6,24,27,6
2020/12/01,1,33,11,12,10,28,30,10
2020/12/02,6,27,22,11,4,19,29,7
2020/12/03,2,27,20,13,9,21,29,12
2020/12/04,1,28,21,4,5,26,18,3
2020/12/05,0,26,13,11,4,14,17,3
2020/12/06,1,18,7,7,4,11,14,8
2020/12/07,0,20,13,12,8,23,25,14
2020/12/08,3,28,13,14,4,18,28,7
2020/12/09,3,29,18,13,5,20,28,9
2020/12/10,3,30,15,7,11,25,16,8
2020/12/11,1,33,15,19,8,19,22,8
2020/12/12,2,22,9,3,5,13,15,6
2020/12/13,0,14,6,5,1,8,17,3
2020/12/14,1,31,16,14,7,21,22,8
2020/12/15,2,28,8,13,9,26,14,8
2020/12/16,4,35,8,15,4,26,23,4
2020/12/17,2,44,12,11,7,26,24,9
2020/12/18,3,39,17,13,11,25,32,7
2020/12/19,1,16,7,5,4,5,14,4
2020/12/20,1,17,5,3,1,7,14,4
2020/12/21,1,43,15,13,5,25,21,4
2020/12/22,2,34,8,11,6,19,17,6
2020/12/23,3,35,12,11,4,13,27,7
2020/12/24,2,31,18,11,4,11,14,9
2020/12/25,1,23,9,8,4,7,17,1
2020/12/26,0,26,15,4,3,8,10,2
2020/12/27,0,14,6,6,2,11,13,2
2020/12/28,1,18,6,6,3,13,11,3
2020/12/29,1,21,15,5,5,9,19,4
2020/12/30,0,17,12,7,1,11,21,5
2020/12/31,3,22,14,4,4,15,11,7
2021/01/01,0,17,5,2,0,8,16,4
2021/01/02,0,11,6,2,1,9,14,4
2021/01/03,0,13,8,8,2,11,13,9
2021/01/04,0,17,7,3,3,16,13,9
2021/01/05,1,24,11,8,5,24,19,8
2021/01/06,3,34,16,9,6,24,18,25
2021/01/07,2,27,11,14,2,18,23,29
2021/01/08,0,25,12,9,5,18,15,11
2021/01/09,1,19,8,4,3,10,7,5
2021/01/10,1,18,12,9,4,7,18,8
2021/01/11,0,30,13,14,3,17,16,11
2021/01/12,1,22,11,12,4,18,24,16
